,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from private commercial bank 2011",,,,,,,,,,,
1,Bandarban,,,,,,,,,,,
2,,,,,,,,,,,,
3,  Upazila,Number of branch of all private commercial banks,Number of borrower - Agriculture debt - Male,Number of borrower - Agriculture debt - Female,Number of borrower - Industry debt - Male,Number of borrower - Industry debt - Female,Number of borrower - Other debt - Male,Number of borrower - Other debt - Female,Number of borrower - Male,Number of borrower - Female,Number of borrower - Total debt (crore tk) - Male,Number of borrower - Total debt (crore tk) - Female
4,Alikadam,0,0,0,0,0,0,0,0,0,0,0
5,Bandarban Sadar,9,5200,900,0,0,155,78,5355,928,0.99,0.22
6,Lama,0,0,0,0,0,0,0,0,0,0,0
7,Naikhongchhari,0,0,0,0,0,0,0,0,0,0,0
8,Rowangchhari,0,0,0,0,0,0,0,0,0,0,0
9,Ruma,0,0,0,0,0,0,0,0,0,0,0
10,Thanchi,0,0,0,0,0,0,0,0,0,0,0
11,Total,9,5200,900,0,0,155,78,5355,928,0.99,0.22
