,0,1,2,3,4,5,6,7,8
0,Percentage distribution of population by type of disability 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Total population,All,Speech,Vision,Hearing,Physical,Mental,Autistic
3,Bagatipara,131004,1.9,0.2,0.3,0.2,0.9,0.3,0.1
4,Baraigram,279672,1.7,0.2,0.3,0.1,0.7,0.2,0.1
5,Gurudaspur,214788,1.6,0.2,0.3,0.1,0.7,0.2,0.1
6,Lalpur,274405,1.4,0.2,0.2,0.1,0.6,0.2,0.1
7,Natoree Sadar,442422,1.5,0.2,0.4,0.1,0.6,0.2,0.1
8,Singra,364382,1.7,0.2,0.4,0.2,0.7,0.2,0.1
9,Total,1706673,1.6,0.2,0.3,0.1,0.7,0.2,0.1
