,0,1,2,3,4,5,6,7,8
0,Percentage distribution of population by type of disability 2011,,,,,,,,
1,,,,,,,,,
2,Upazila,Total population,All,Speech,Vision,Hearing,Physical,Mental,Autistic
3,Begumganj,549308,1.4,0.2,0.2,0.1,0.4,0.1,0.1
4,Chatkhil,233253,1.5,0.2,.2,0.1,0.6,0.2,0.1
5,Companiganj,250579,1.2,0.2,0.2,0.1,0.5,0.1,0.1
6,Hatiya,452463,1.6,0.3,0.4,0.1,0.6,0.1,0.1
7,Kabirhat,196944,1.8,0.2,0.4,0.1,0.8,0.2,0.1
8,Noakhali Sadar,525934,1.1,0.2,0.2,0.1,0.4,0.1,0.1
9,Senbagh,282894,1.3,0.2,0.1,0.1,0.5,0.2,0.1
10,Sonaimuri,327194,1.4,0.2,0.2,0.1,0.6,0.2,0.1
11,Subarnachar,289414,1.2,0.2,0.2,0.1,0.5,0.1,0.1
12,Total,3108083,1.4,0.2,0.2,0.1,0.6,0.1,0.1
