,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,Bogura,,,,,
2,,,,,,
3,Upazila,Sterilization centre,Mobile centre,Injection centre,Menstrual regularization centre,Family welfare centre
4,Adamdighi,0,0,1,1,0
5,Bogra sadar,3,0,5,2,0
6,Dhunat,1,0,1,1,1
7,Gabtali,1,0,1,1,1
8,Dhupchanchia,1,0,2,2,2
9,Kahaloo,1,0,1,1,1
10,Nandigram,1,1,1,1,1
11,Sariakandi,1,0,1,1,1
12,Sherpur,1,0,1,2,1
13,Shibganj,1,1,1,1,1
14,Sonatola,1,0,0,1,1
15,Shajahanpur,1,0,1,1,1
16,Total,13,2,16,15,11
