,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,,,,,,
2, Upazila/City corporation, Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwife/ birth attendant (Dai)
3,Anowara,0,0,0,0,0
4,Banshkhali,2,1,1,1,0
5,Boalkhali,0,0,0,0,0
6,Chandanaish,2,3,9,3,11
7,Chittagong City Corp.,17,22,104,73,12
8,Fatikchhari,2,1,0,2,0
9,Hathazari,0,0,0,0,0
10,Lohagara,0,0,0,0,0
11,Mirsharai,2,2,13,4,3
12,Patiya,6,14,28,108,36
13,Rangunia,1,1,3,2,1
14,Raozan,5,2,13,1,0
15,Sandwip,5,3,8,5,70
16,Satkania,1,2,5,6,22
17,Sitakunda,1,1,10,2,3
18,Total,44,52,194,207,158
