,0,1,2,3,4,5
0,Number of family planning clinical centre by municipality 2011,,,,,
1,,,,,,
2,Upazila,Sterilization centre,Mobile centre,Injection centre,Menstrual regularization centre,Family welfare centre
3,Basail,0,0,0,0,0
4,Bhuapur,0,0,0,0,0
5,Delduar,0,0,0,0,0
6,Dhanbari,1,4,2,0,1
7,Ghatail,1,0,1,1,0
8,Gopalpur,0,0,0,0,0
9,Kalihati,0,0,0,0,0
10,Madhupur,1,0,2,2,1
11,Mirzapur,2,0,0,0,1
12,Nagarpur,0,0,0,0,0
13,Sakhipur,1,0,1,1,0
14,Tangail Sadar,4,0,11,9,1
15,Total,10,4,17,13,4
