,0,1,2,3,4,5
0,Number of Government health complex and health personnel 2011,,,,,
1,,,,,,
2,Upazila,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
3,Basail,31,26,17,17,75
4,Bhuapur,50,21,18,12,65
5,Delduar,31,17,12,8,120
6,Dhanbari,0,10,8,5,16
7,Ghatail,31,30,17,14,157
8,Gopalpur,31,8,12,8,95
9,Kalihati,50,33,17,6,143
10,Madhupur,50,25,18,24,77
11,Mirzapur,31,22,10,7,139
12,Nagarpur,31,9,10,4,111
13,Sakhipur,50,25,20,24,77
14,Tangail Sadar,250,55,68,13,183
15,Total,636,281,227,142,1258
