,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
5,Chakaria,200,300,100,200,50
6,Cox's Bazar Sadar,300,300,250,400,100
7,Kutubdia,150,200,100,200,0
8,Moheshkhali,200,250,100,200,50
9,Pekua,209,98,205,150,51
10,Ramu,250,400,200,300,50
11,Teknaf,300,300,300,400,50
12,Ukhia,200,300,200,200,0
13,Average,226,269,182,256,59
