,0,1,2,3,4,5
0,"Number of physician, practitioner in the upazila, city corporation 2011",,,,,
1,Upazila,Physician,"MBBS,
FCPS/over",L.M.F,"Unani /
ayurbedic",Homeopathy
2,Biral,113,10,37,23,63
3,Birampur,38,8,8,2,20
4,Birganj,76,5,22,13,36
5,Bochaganj,61,9,32,12,8
6,Chirirbandar,223,6,52,45,120
7,Dinajpur Sadar,404,96,155,13,140
8,Fulbari,48,9,32,2,5
9,Ghoraghat,2,2,5,4,27
10,Hakimpur,13,3,1,2,7
11,Kaharole,119,9,45,19,46
12,Khansama,182,5,5,54,118
13,Nawabganj,41,3,7,0,31
14,Parbatipur,49,7,10,0,32
15,Total,1369,172,411,189,653
