,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,,,,,,,
2, Municipality,Government institution,Private institution,Medical personal,Medical personal,Medical personal,Medical personal
3, Municipality,Government institution,Private institution,Bed,Doctor,Nurse,Technician
4,Birampur,1,4,69,16,18,9
5,Birganj,0,2,20,4,5,0
6,Setabganj,1,1,53,6,7,5
7,Dinajpur,4,20,1218,136,196,80
8,Fulbari,1,1,41,10,15,6
9,Ghoraghat,1,0,31,4,11,6
10,Hakimpur,2,0,31,4,8,2
11,Parbatipur,1,2,16,5,4,43
12,Total,11,30,1479,185,264,151
