,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka) -  Upazila,(Fee in taka) - Doctor - MBBS,(Fee in taka) - Doctor - FCPS,(Fee in taka) - Doctor - Dentist,(Fee in taka) - Doctor - Gynaecologist,(Fee in taka) - Doctor - Homeopathy
3,Bhandaria,100,0,0,0,0
4,Kawkhali,100,0,0,0,50
5,Mathbaria,200,400,200,400,0
6,Nazirpur,200,0,200,300,50
7,Nesarabad,200,0,100,0,50
8,Pirojpur Sadar,300,500,200,300,0
9,Zianagar,200,300,100,200,100
10,Average,186,400,114,300,36
