,0,1,2,3,4,5,6
0,Status of family planning activity 2011,,,,,,
1,,,,,,,
2, Upazila,Sterilization in number - Vasectomy,Sterilization in number - Tubectomy,IUD/ Injection,Condom (in piece),Oral pill (in cycle), Copper- T
3,Azmirigonj,127,2099,1710,2405,7486,449
4,Bahubal,271,290,208,8163,5343,59
5,Baniachang,140,281,7395,4790,19157,1665
6,Chunarughat,709,351,423,1285,4999,423
7,Habiganj Sadar,5600,42,6161,4245,45821,2011
8,Lakhai,107,1905,3542,2747,10425,525
9,Madhabpur,503,437,54166,42663,31597,576
10,Nabiganj,2442,2736,3830,2012,19236,7928
11,Total,9899,8141,77435,68310,144064,13636
