,0,1,2,3,4,5,6,7
0,"Number of Union Health Centres, Providing Health and Family Planning Service 2011",,,,,,,
1,,,,,,,,
2,Upazila/city corporation,Number of union health centre,Health service,Sterilization,M.R.,Injection/ copper-T,Oral pill/ condom,Number of Immunizat ion centre
3,Batiaghata,7,35000,283,135,10356,272772,90
4,Dacope,8,0,550,473,12371,124089,216
5,Dighalia,3,14,419,13,5200,10250,54
6,Dumuria,13,66245,884,377,22932,77955,337
7,Khulna City Corporation,133,36,42,68,55,943,440
8,Koyra,4,30,4,4,4,4,30
9,Paikgachha,10,42,6455,20,8564,2787,112
10,Phultala,3,3,141,0,0,0,72
11,Rupsa,4,3,663,61,10647,83346,121
12,Terokhada,6,28614,1,4,49,9,144
13,Total,191,98487,9442,1155,70178,616755,1616
