,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex & health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila, Number of Hospital/ Clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician, Number of other staff,Number of patient under health facility - Indoor - Male,Number of patient under health facility - Indoor - Female,Number of patient under health facility - Outdoor - Male,Number of patient under health facility - Outdoor - Female
3,Katiadi,0,0,0,0,0,0,0,0,0,0
4,Hossainpur,0,0,0,0,0,0,0,0,0,0
5,Bajitpur,1,390,152,215,61,403,33110,33311,134670,134670
6,Itna,0,0,0,0,0,0,0,0,0,0
7,Kuliar-char,0,0,0,0,0,0,0,0,0,0
8,Mithamain,0,0,0,0,0,0,0,0,0,0
9,Pakundia,1,20,3,3,2,5,1250,1502,2050,1850
10,Tarail,0,0,0,0,0,0,0,0,0,0
11,Nikli,0,0,0,0,0,0,0,0,0,0
12,Kishoreganj Sadar,11,300,23,34,22,32,5737,8663,0,0
13,Austagram,2,10,4,3,2,17,236,342,2678,3214
14,Karimganj,7,0,0,14,7,45,1230,1470,18600,14570
15,Bhairab,8,169,78,28,21,284,2050,16530,0,0
16,Total,30,889,260,297,115,786,43613,61818,157998,154304
