,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka),(Wage in taka)
2,Upazila,Porter (coolee),Garden labour male,Garden female labour,Other labour (Adult),Other labour (Child)
3,Baghaichhari,400,250,150,200,0
4,Barkal,300,300,250,300,0
5,Belai Chhari,400,300,250,300,0
6,Jurai Chhari,300,300,270,300,0
7,Kaptai,400,300,200,200,0
8,Kawkhali,350,300,200,300,0
9,Langadu,500,300,200,250,0
10,Naniarchar,350,300,180,220,0
11,Rangamati Sadar,400,300,250,300,0
12,Rajasthali,250,250,175,250,0
13,Average,365,290,213,262,0
