,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
2,"
Upazila",Doctor,Doctor,Doctor,Doctor,Doctor
3,"
Upazila",MBBS,FCPS,Dentist,Gynecologist,Homeopathy
4,Baghaichhari,100,0,0,0,0
5,Barkal,0,0,0,0,0
6,Belai Chhari,0,0,0,0,30
7,Jurai Chhari,0,0,0,0,0
8,Kaptai,200,0,150,0,0
9,Kawkhali,0,0,0,0,0
10,Langadu,100,0,0,0,0
11,Naniarchar,0,0,0,0,0
12,Rangamati Sadar,150,400,300,400,100
13,Rajasthali,0,0,0,0,0
14,Average,138,400,225,400,65
