,0,1,2,3,4,5,6,7,8,9,10,11
0,"Number of person, institute borrowing money from private commercial bank 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,  Upazila,Number of branch of all private commercial banks,Number of borrower Agriculture debt Male,Number of borrower Agriculture debt Female,Number of borrower Industry debt Male,Number of borrower Industry debt Female,Number of borrower Other debt Male,Number of borrower Other debt Female,Number of borrower Male,Number of borrower Female,Number of borrower Total debt (crore tk) Male,Number of borrower Total debt (crore tk) Female
3,Atpara,0,0,0,0,0,0,0,0,0,0,0
4,Barhatta,0,0,0,0,0,0,0,0,0,0,0
5,Durgapur,1,0,0,0,0,870,2030,870,2030,0.12,0.28
6,Kalmakanda,0,0,0,0,0,0,0,0,0,0,0
7,Kendua,0,0,0,0,0,0,0,0,0,0,0
8,Khaliajuri,0,0,0,0,0,0,0,0,0,0,0
9,Madan,0,0,0,0,0,4,0,4,0,0.92,0
10,Mohanganj,2,0,0,0,0,0,0,0,0,0,0
11,Netrokona Sadar,4,1671,1298,0,0,1254,22,2552,1693,44.39,9.76
12,Purbadhala,0,0,0,0,0,0,0,0,0,0,0
13,Total,9,1298,7877,0,0,2128,2052,3426,9929,96.51,15.79
