,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,,,,,,,
2,Upazila,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
3,Alfadanga,3,25,10,4,0,6
4,Bhanga,6,57,14,22,6,57
5,Boalmari,6,55,11,10,11,27
6,Charbhadrashon,0,0,0,0,0,0
7,Faridpur Sadar,16,693,12,275,78,883
8,Madhukhali,5,28,15,14,5,32
9,Nagarkanda,0,0,0,0,0,0
10,Sadarpur,1,10,5,20,4,53
11,Saltha,0,0,0,0,0,0
12,Total,37,868,67,345,104,1058
