,0,1,2,3,4,5
0,Average doctor s fee per patient 2011,,,,,
1,,,,,,
2,(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka),(Fee in taka)
3,Upazila,Doctor,Doctor,Doctor,Doctor,Doctor
4,Upazila,MBBS,FCPS,Dentist,Gynaecologist,Homeopathy
5,Alfadanga,150,0,150,0,50
6,Bhanga,200,300,200,200,50
7,Boalmari,150,300,100,200,50
8,Charbhadrashon,200,100,100,200,100
9,Faridpur Sadar,300,400,300,400,0
10,Madhukhali,250,350,100,250,50
11,Nagarkanda,200,0,0,0,40
12,Sadarpur,80,0,80,80,0
13,Saltha,0,0,0,0,40
14,Average,191,290,147,222,54
