,0,1,2,3,4,5,6
0,"Number of private hospital, clinic and related health personnel 2011",,,,,,
1,Sirajganj,,,,,,
2,,,,,,,
3,Upazila,Number of centre,Number of bed,Number of doctor,Number of nurse,Number of technician,Number of other staff
4,Belkuchi,3,25,10,7,6,10
5,Chauhali,1,400,98,250,27,452
6,Kamarkhanda,0,0,0,0,0,0
7,Kazipur,0,0,0,0,0,0
8,Royganj,0,0,0,0,0,0
9,Shahjadpur,6,50,10,16,0,30
10,Sirajganj Sadar,13,650,120,180,30,250
11,Tarash,3,0,3,3,3,7
12,Ullahpara,3,40,9,17,16,46
13,Total,29,1165,250,473,82,795
