,0,1,2,3,4,5,6
0,Medical institution and personnel by municipality 2011,,,,,,
1,"
Upazila",Government institution,Private institution,Medical personal,Medical personal,Medical personal,Medical personal
2,"
Upazila",Government institution,Private institution,Bed,Doctor,Nurse,Technician
3,Azmirigonj,1,0,31,4,5,2
4,Bahubal,0,0,0,0,0,0
5,Baniachang,0,0,0,0,0,0
6,Chunarughat,1,0,50,7,7,3
7,Habiganj Sadar,2,8,180,49,77,23
8,Lakhai,0,0,0,0,0,0
9,Madhabpur,1,6,36,10,5,0
10,Nabiganj,1,0,31,12,3,4
11,Total,6,14,328,82,97,32
