,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified,Number of electrified
3, Upazila, Village,Residential holding,Large scale industry,Small scale industry,Deep tube- well,Power pump,Commercial holding, Others
4,Azmirigonj,40,3800,0,64,1,85,1200,0
5,Bahubal,140,10240,0,195,8,10,1630,0
6,Baniachang,131,12405,0,185,30,142,1227,0
7,Chunarughat,224,19978,0,274,13,19,2237,0
8,Habiganj Sadar,170,17180,0,311,28,293,2182,0
9,Lakhai,35,70172,0,69,49,25,615,0
10,Madhabpur,217,26196,3,316,41,696,2128,0
11,Nabiganj,193,23210,1,412,7,101,4320,0
12,Total,1150,183181,4,1826,177,1371,15539,0
