,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician,Number of other staff,Male,Female,Male,Female
5,Azmirigonj,0,0,0,0,0,0,0,0,0,0
6,Bahubal,0,0,0,0,0,0,0,0,0,0
7,Baniachang,1,3,,1,1,2,,,377,180
8,Chunarughat,13,140,7,1,0,222,1900,2800,8150,11000
9,Habiganj Sadar,8,8,8,16,16,24,475,690,0,0
10,Lakhai,0,0,0,0,0,0,0,0,0,0
11,Madhabpur,2,25,7,18,10,15,73,132,2780,4150
12,Nabiganj,0,0,0,0,0,0,0,0,0,0
13,Total,24,176,22,36,27,263,2448,3622,11307,15330
