,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex  health facility 2011,,,,,,,,,,
1,Bhola,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila, Number of hospital/ clinic/ nursing home, Number of bed, Number of doctor, Number of nurse, Number of technician, Number of other staff,Number of Patient under Health facilities-2011 - Indoor - Male,Number of Patient under Health facilities-2011 - Indoor - Female,Number of Patient under Health facilities-2011 - Outdoor - Male,Number of Patient under Health facilities-2011 - Outdoor - Female
4,Bhola Sadar,8,265,37,59,19,0,1434,1900,25782,25002
5,Burhanuddin,0,0,0,0,0,0,0,0,0,0
6,Char Fasson,1,10,1,0,0,17,242,294,3358,3842
7,Daulatkhan,0,0,0,0,0,0,0,0,0,0
8,Lalmohan,0,0,0,0,0,0,0,0,0,0
9,Manpura,0,0,0,0,0,0,0,0,0,0
10,Tazumuddin,0,0,0,0,0,0,0,0,0,0
11,Total,9,275,38,59,19,17,1676,2194,29140,28844
