,0,1,2,3,4,5,6,7,8,9,10
0,Number of Non-government health complex and health facility 2011,,,,,,,,,,
1,,,,,,,,,,,
2,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility,Number of patient under health facility
3,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Indoor,Indoor,Outdoor,Outdoor
4,  Upazila,Number of  hospital/ clinic/ nursing home,  Number of bed, Number of  doctor,  Number of nurse, Number of    technician, Number of other staff,Male,Female,Male,Female
5,Amtali,0,0,0,0,0,0,0,0,0,0
6,Bamna,0,0,0,0,0,0,0,0,0,0
7,Barguna Sadar,7,30,6,11,12,37,255,725,3600,8400
8,Betagi,0,0,0,0,0,0,0,0,0,0
9,Patharghata,3,30,0,3,3,9,0,0,0,0
10,Total,10,60,6,14,15,46,255,725,3600,8400
